AbsCN.seq	ASCAT	PurBayes	ABSOLUTE	mean	median
TCGA-75-5146-01	0.52	0.54	0.5312585	0.58	0.542814625	0.53562925
TCGA-75-5147-01	0.62	0.41	0.3369978	0.4	0.44174945	0.405
TCGA-75-6203-01	0.38	0.24	0.1653046	0.26	0.26132615	0.25
TCGA-75-6205-01	0.36	0.2	0.1622765	0.27	0.248069125	0.235
TCGA-75-6206-01	0.89	0.57	0.542943	0.729071467297254	0.683003616824313	0.649535733648627
TCGA-75-6207-01	0.6	0.66	0.6398251	0.64	0.634956275	0.63991255
TCGA-75-6211-01	0.37	0.39	0.4377991	0.39	0.396949775	0.39
TCGA-75-6212-01	0.23	0.25	0.2346766	0.43	0.28616915	0.2423383
TCGA-75-6214-01	0.515618974926051	0.43	0.7094692	0.64	0.573772043731513	0.577809487463026
TCGA-75-7025-01	0.32	0.32	0.5147961	0.34	0.373699025	0.33
TCGA-75-7027-01	0.8	0.52	0.9465327	0.62	0.721633175	0.71
TCGA-75-7030-01	0.23	0.28	0.1040414	0.290400607761762	0.22611050194044	0.255
TCGA-75-7031-01	0.65	0.45	0.4760718	0.49	0.51651795	0.4830359
TCGA-76-4925-01	0.85	0.81	0.8759372	0.94	0.8689843	0.8629686
TCGA-76-4926-01	0.78	0.76	0.7466454	0.79	0.76916135	0.77
TCGA-76-4928-01	0.31	0.54	0.4366155	0.41	0.424153875	0.42330775
TCGA-76-4929-01	0.74	0.68997051070651	0.7897357	0.8	0.754926552676628	0.76486785
TCGA-76-4931-01	0.83	0.86	0.843115	0.93	0.86577875	0.8515575
TCGA-77-6842-01	0.46	0.43	0.7224887	0.48	0.523122175	0.47
TCGA-77-6843-01	0.97	0.64	0.801848875192733	0.74	0.787962218798183	0.770924437596366
TCGA-77-6844-01	0.63	0.63	0.666073286621116	0.66	0.646518321655279	0.645
TCGA-77-6845-01	0.73	0.64	0.739419545410018	0.78	0.722354886352505	0.734709772705009
TCGA-77-7138-01	0.43	0.37	0.2581238	0.429867754617551	0.371997888654388	0.399933877308776
TCGA-77-7139-01	0.71	0.68	0.6204176	0.72	0.6826044	0.695
TCGA-77-7140-01	0.72	0.66	0.744306617984131	0.78	0.726076654496033	0.732153308992065
TCGA-77-7141-01	0.61	0.57	0.9143771	0.61	0.676094275	0.61
TCGA-77-7142-01	0.51	0.39	0.4885129	0.39	0.444628225	0.43925645
TCGA-77-7335-01	0.49	0.39	0.4166386	0.41	0.42665965	0.4133193
TCGA-77-7337-01	0.49	0.51	0.4971859	0.52	0.504296475	0.50359295
TCGA-77-7338-01	0.58	0.48	0.4063487	0.52	0.496587175	0.5
TCGA-77-7463-01	0.58	0.37	0.466954477441459	0.41	0.456738619360365	0.438477238720729
TCGA-77-7465-01	0.51	0.65	0.642875278689932	0.68	0.620718819672483	0.646437639344966
TCGA-77-8007-01	0.38	0.3	0.2208748	0.21	0.2777187	0.2604374
TCGA-77-8008-01	0.32	0.2	0.2447966	0.27	0.25869915	0.2573983
TCGA-77-8009-01	0.78	0.72	0.752262182603487	0.67	0.730565545650872	0.736131091301743
TCGA-77-8128-01	0.64	0.591131444653109	0.647282650736338	0.64	0.629603523847362	0.64
TCGA-77-8130-01	0.49	0.4	0.6800164	0.39	0.4900041	0.445
TCGA-77-8131-01	0.36	0.24	0.1982681	0.23	0.257067025	0.235
TCGA-77-8133-01	0.47	0.42	0.449400517724542	0.4	0.434850129431135	0.434700258862271
TCGA-77-8136-01	0.33	0.35	0.2732685	0.34	0.323317125	0.335
TCGA-77-8138-01	0.28	0.24	0.2588102	0.23	0.25220255	0.2494051
TCGA-77-8139-01	0.28	0.32	0.3222021	0.3	0.305550525	0.31
TCGA-77-8140-01	0.51	0.52	0.5054763	0.53	0.516369075	0.515
TCGA-77-8143-01	0.7	0.58	0.667938734923107	0.66	0.651984683730777	0.663969367461553
TCGA-77-8144-01	0.55	0.54	0.652709	0.57	0.57817725	0.56
TCGA-77-8145-01	0.39	0.39	0.3816659	0.41	0.392916475	0.39
TCGA-77-8148-01	0.64	0.72	0.8603005	0.68	0.725075125	0.7
TCGA-77-8150-01	0.52	0.53	0.977673	0.56	0.64691825	0.545
TCGA-77-8153-01	0.67	0.54	0.7143862	0.76	0.67109655	0.6921931
TCGA-77-8154-01	0.6	0.64	0.6036617	0.68	0.630915425	0.62183085
TCGA-77-8156-01	0.39	0.27	0.2377217	0.23	0.281930425	0.25386085
TCGA-77-A5FZ-01	0.48	0.4	0.8011125	0.46	0.535278125	0.47
TCGA-77-A5G1-01	0.24	0.28783521064224	0.1996444	0.25	0.24436990266056	0.245
TCGA-77-A5G3-01	0.475767904599163	0.5	0.394972	0.65	0.505184976149791	0.487883952299581
TCGA-77-A5G6-01	0.71	0.54	0.667715700871558	0.7	0.65442892521789	0.683857850435779
TCGA-77-A5G7-01	0.41	0.37	0.4078522	0.58	0.44196305	0.4089261
TCGA-77-A5G8-01	0.44	0.42	0.4883262	0.44	0.44708155	0.44
TCGA-77-A5GA-01	0.43	0.41	0.3346805	0.466444025237164	0.410281131309291	0.42
TCGA-77-A5GB-01	0.39	0.35	0.2501068	0.28	0.3175267	0.315
TCGA-77-A5GF-01	0.56	0.61	0.7517837	0.56	0.620445925	0.585
TCGA-77-A5GH-01	0.4	0.44	0.887215	0.46	0.54680375	0.45
TCGA-78-7145-01	0.59	0.61	0.6277043	0.63	0.614426075	0.61885215
TCGA-78-7146-01	0.62	0.62	0.9605483	0.68	0.720137075	0.65
TCGA-78-7147-01	0.55	0.55	0.5224906	0.62	0.56062265	0.55
TCGA-78-7148-01	0.45	0.59	0.6655512	0.6	0.5763878	0.595
TCGA-78-7149-01	0.53	0.54	0.8332788	0.6	0.6258197	0.57
TCGA-78-7150-01	0.43	0.44	0.463919880364578	0.46	0.448479970091145	0.45
TCGA-78-7152-01	0.31	0.56	0.5047228	0.55	0.4811807	0.5273614
TCGA-78-7153-01	0.65	0.51	0.5946782	0.57	0.58116955	0.5823391
TCGA-78-7154-01	0.59	0.44	0.9317537	0.5	0.615438425	0.545
TCGA-78-7155-01	0.78	0.75	0.811839776104009	0.82	0.790459944026002	0.795919888052005
TCGA-78-7156-01	0.82	0.76	0.7467247	0.8	0.781681175	0.78
TCGA-78-7158-01	0.5	0.83	0.7992967	0.9	0.757324175	0.81464835
TCGA-78-7159-01	0.39	0.395774966847666	0.4651915	0.29	0.385241616711916	0.392887483423833
TCGA-78-7160-01	0.28	0.3	0.2432796	0.29	0.2783199	0.285
TCGA-78-7161-01	0.7	0.7	0.744570241520303	0.75	0.723642560380076	0.722285120760152
TCGA-78-7162-01	0.26	0.29	0.2109026	0.27	0.25772565	0.265
TCGA-78-7163-01	0.57	0.5	0.4219074	0.68	0.54297685	0.535
TCGA-78-7166-01	0.41	0.59	0.5527567	0.63	0.545689175	0.57137835
TCGA-78-7167-01	0.73	0.71	0.4422589	0.84	0.680564725	0.72
TCGA-78-7220-01	0.56	0.4	0.536123771523282	0.61	0.52653094288082	0.548061885761641
TCGA-78-7535-01	0.75	0.55	0.5989045	0.6	0.624726125	0.59945225
TCGA-78-7536-01	0.73	0.68	0.755452859330364	0.78	0.736363214832591	0.742726429665182
TCGA-78-7537-01	0.42	0.52	0.6834059	0.74	0.590851475	0.60170295
TCGA-78-7539-01	0.45	0.53	0.4705571	0.52	0.492639275	0.49527855
TCGA-78-7540-01	0.43	0.55	0.5243772	0.59	0.5235943	0.5371886
TCGA-78-7542-01	0.45	0.34	0.8471555	0.35	0.496788875	0.4
TCGA-78-7633-01	0.57	0.7	0.6832583	0.75	0.675814575	0.69162915
TCGA-78-8640-01	0.44	0.31	0.3909823	0.35	0.372745575	0.37049115
TCGA-78-8648-01	0.2	0.3	0.10390714	0.289003525439682	0.223227666359921	0.244501762719841
TCGA-78-8655-01	0.49	0.6	0.6210484	0.46	0.5427621	0.545
TCGA-78-8660-01	0.3	0.31	0.2777603	0.33	0.304440075	0.305
TCGA-78-8662-01	0.74	0.67	0.757744289107023	0.79	0.739436072276756	0.748872144553511
TCGA-79-5596-01	0.64	0.67	0.6226251	0.69	0.655656275	0.655
TCGA-80-5607-01	0.34	0.34	0.5082938	0.49	0.41957345	0.415
TCGA-80-5608-01	0.54	0.41	0.492660670912352	0.48	0.480665167728088	0.486330335456176
TCGA-80-5611-01	0.6	0.52	0.5338511	0.51	0.540962775	0.52692555
TCGA-83-5908-01	0.29	0.22	0.3417814	0.4	0.31294535	0.3158907
TCGA-85-6175-01	0.63	0.26	0.2127176	0.3	0.3506794	0.28
TCGA-85-6560-01	0.46	0.46	0.490835812094986	0.49	0.475208953023746	0.475
TCGA-85-6561-01	0.35	0.41	0.321768	0.4	0.370442	0.375
TCGA-85-6798-01	0.48	0.45	0.5357948	0.47	0.4839487	0.475
TCGA-85-7696-01	0.74	0.64	0.73620878205471	0.76	0.719052195513678	0.738104391027355
TCGA-85-7697-01	0.36	0.22	0.3195728	0.36	0.3148932	0.3397864
TCGA-85-7698-01	0.52	0.56	0.4477955	0.63	0.539448875	0.54
TCGA-85-7699-01	0.76	0.59	0.5852062	0.65	0.64630155	0.62
TCGA-85-7710-01	0.608383024757222	0.69	0.6870635	0.73	0.678861631189305	0.68853175
TCGA-85-7843-01	0.53	0.36	0.44729822703107	0.41	0.436824556757767	0.428649113515535
TCGA-85-7844-01	0.38	0.47	0.4098477	0.33	0.397461925	0.39492385
TCGA-85-7950-01	0.62	0.52	0.8188109	0.52	0.619702725	0.57
TCGA-85-8048-01	0.29	0.24	0.2049081	0.18	0.228727025	0.22245405
TCGA-85-8049-01	0.25	0.21	0.2420437	0.2	0.225510925	0.22602185
TCGA-85-8052-01	0.33	0.55	0.5799412	0.37	0.4574853	0.46
TCGA-85-8070-01	0.82	0.77	0.873587030927319	0.95	0.85339675773183	0.84679351546366
TCGA-85-8071-01	0.81	0.79	0.849942538665274	0.86	0.827485634666319	0.829971269332637
TCGA-85-8072-01	0.42	0.4	0.3986706	0.42	0.40966765	0.41
TCGA-85-8276-01	0.35	0.27	0.3458153	0.26	0.306453825	0.30790765
TCGA-85-8277-01	0.55	0.53	0.569251588024925	0.56	0.552312897006231	0.555
TCGA-85-8287-01	0.41	0.36	0.3647998	0.34	0.36869995	0.3623999
TCGA-85-8288-01	0.46	0.57	0.5528608	0.61	0.5482152	0.5614304
TCGA-85-8350-01	0.51	0.48	0.5372691	0.32	0.461817275	0.495
TCGA-85-8351-01	0.44	0.45	0.8914799	0.49	0.567869975	0.47
TCGA-85-8352-01	0.89	0.72	0.869112131487942	0.93	0.852278032871985	0.879556065743971
TCGA-85-8353-01	0.42	0.27	0.2944572	0.41	0.3486143	0.3522286
TCGA-85-8354-01	0.59	0.65	0.690103170873205	0.75	0.670025792718301	0.670051585436603
TCGA-85-8355-01	0.28	0.27	0.2285334	0.23	0.25213335	0.25
TCGA-85-8479-01	0.86	0.62	0.688307	0.67	0.70957675	0.6791535
TCGA-85-8481-01	0.22	0.31	0.27628	0.29	0.27407	0.28314
TCGA-85-8580-01	0.35	0.37	0.3291062	0.33	0.34477655	0.34
TCGA-85-8582-01	0.34	0.317160776072047	0.2629163	0.21	0.282519269018012	0.290038538036023
TCGA-85-8584-01	0.44	0.42	0.3469118	0.39	0.39922795	0.405
TCGA-85-8664-01	0.7	0.51	0.636710261691817	0.65	0.624177565422954	0.643355130845908
TCGA-85-8666-01	0.38	0.35956639087239	0.3374374	0.27	0.336750947718097	0.348501895436195
TCGA-85-A4CL-01	0.63	0.6	0.5318652	0.65	0.6029663	0.615
TCGA-85-A4CN-01	0.66	0.37	0.2848527	0.54	0.463713175	0.455
TCGA-85-A4JB-01	0.46	0.32	0.455763	0.33	0.39144075	0.3928815
TCGA-85-A4JC-01	0.21	0.22	0.2812138	0.48	0.29780345	0.2506069
TCGA-85-A4PA-01	0.22	0.35	0.1313727	0.43	0.282843175	0.285
TCGA-85-A4QQ-01	0.39	0.51	0.9688743	0.56	0.607218575	0.535
TCGA-85-A4QR-01	0.72	0.63	0.71643076319045	0.73	0.699107690797612	0.718215381595225
TCGA-85-A50M-01	0.47	0.2	0.3640183	0.19	0.306004575	0.28200915
TCGA-85-A50Z-01	0.36	0.34	0.7181434	0.36	0.44453585	0.36
TCGA-85-A510-01	0.57	0.46	0.5283952	0.55	0.5270988	0.5391976
TCGA-85-A511-01	0.34	0.26	0.3398871	0.25	0.297471775	0.29994355
TCGA-85-A512-01	0.65	0.72	0.7395145	0.77	0.719878625	0.72975725
TCGA-85-A513-01	0.52	0.71	0.1553627	0.24	0.406340675	0.38
TCGA-85-A53L-01	0.4	0.24	0.4061458	0.43	0.36903645	0.4030729
TCGA-85-A5B5-01	0.78	0.69	0.781449457482122	0.8	0.76286236437053	0.780724728741061
TCGA-86-6562-01	0.47	0.44	0.6850098	0.46	0.51375245	0.465
TCGA-86-6851-01	0.36	0.43	0.3626814	0.32	0.36817035	0.3613407
TCGA-86-7701-01	0.43	0.43	0.7739284	0.42	0.5134821	0.43
TCGA-86-7711-01	0.37	0.35	0.3390756	0.33	0.3472689	0.3445378
TCGA-86-7713-01	0.68	0.58	0.7421224	0.65	0.6630306	0.665
TCGA-86-7714-01	0.26	0.67	0.606762	0.67	0.5516905	0.638381
TCGA-86-7953-01	0.46	0.53	0.2690013	0.35	0.402250325	0.405
TCGA-86-7954-01	0.5	0.31	0.2628118	0.27	0.33570295	0.29
TCGA-86-7955-01	0.69	0.68	0.727083652432701	0.73	0.706770913108175	0.708541826216351
TCGA-86-8054-01	0.74	0.66	0.737885091273515	0.74	0.719471272818379	0.738942545636758
TCGA-86-8055-01	0.71	0.24	0.5488959	0.28	0.444723975	0.41444795
TCGA-86-8073-01	0.33	0.39	0.3354876	0.43	0.3713719	0.3627438
TCGA-86-8074-01	0.74	0.39	0.3372422	0.51	0.49431055	0.45
TCGA-86-8075-01	0.34	0.28	0.3564469	0.3	0.319111725	0.32
TCGA-86-8076-01	0.31	0.29	0.2248882	0.24	0.26622205	0.265
TCGA-86-8278-01	0.28	0.54	0.2190433	0.56	0.399760825	0.41
TCGA-86-8279-01	0.59	0.44	0.526673926024283	0.5	0.514168481506071	0.513336963012141
TCGA-86-8280-01	0.29	0.45	0.213269	0.45	0.35081725	0.37
TCGA-86-8281-01	0.65	0.49	0.5010362	0.54	0.54525905	0.5205181
TCGA-86-8358-01	0.74	0.56	0.691461458731281	0.72	0.67786536468282	0.705730729365641
TCGA-86-8359-01	0.39	0.37	0.7835618	0.44	0.49589045	0.415
TCGA-86-8585-01	0.43	0.3	0.4213129	0.29	0.360328225	0.36065645
TCGA-86-8668-01	0.41	0.38	0.5923749	0.41	0.448093725	0.41
TCGA-86-8669-01	0.5	0.52	0.55276551148522	0.57	0.535691377871305	0.53638275574261
TCGA-86-8671-01	0.22	0.272918222443354	0.1127783	0.286841361664634	0.223134471026997	0.246459111221677
TCGA-86-8672-01	0.43	0.33	0.3190451	0.32	0.349761275	0.325
TCGA-86-8673-01	0.38	0.37	0.3828173	0.4	0.383204325	0.38140865
TCGA-86-8674-01	0.37	0.37	0.521244	0.58	0.460311	0.445622
TCGA-86-A456-01	0.2	0.35	0.2803355	0.36	0.297583875	0.31516775
TCGA-86-A4D0-01	0.65	0.56	0.6647051	0.79	0.666176275	0.65735255
TCGA-86-A4JF-01	0.26	0.39	0.321374	0.25	0.3053435	0.290687
TCGA-86-A4P7-01	0.23	0.261678906466561	0.1635827	0.19	0.21131540161664	0.21
TCGA-86-A4P8-01	0.3	0.29	0.209191	0.46	0.31479775	0.295
TCGA-90-7766-01	0.75	0.56	0.5349137	0.59	0.608728425	0.575
TCGA-90-7767-01	0.484717803277681	0.52	0.538472295567327	0.54	0.520797524711252	0.529236147783664
TCGA-90-7769-01	0.65	0.6	0.682498687047767	0.73	0.665624671761942	0.666249343523884
TCGA-90-7964-01	0.45	0.62	0.6348545	0.71	0.603713625	0.62742725
TCGA-90-A4ED-01	0.38	0.61	0.5877419	0.38	0.489435475	0.48387095
TCGA-90-A4EE-01	0.41	0.43	0.7390267	0.42	0.499756675	0.425
TCGA-90-A59Q-01	0.26	0.42	0.3577147	0.28	0.329428675	0.31885735
TCGA-91-6828-01	0.58	0.471834730241736	0.495092545782519	0.37	0.479231819006064	0.483463638012127
TCGA-91-6829-01	0.43	0.36	0.8584728	0.49	0.5346182	0.46
TCGA-91-6830-01	0.2	0.3	0.1759599	0.28	0.238989975	0.24
TCGA-91-6831-01	0.51	0.45	0.505645579415886	0.5	0.491411394853971	0.502822789707943
TCGA-91-6835-01	0.22	0.22	0.1710236	0.21	0.2052559	0.215
TCGA-91-6836-01	0.64	0.56	0.644314745517255	0.67	0.628578686379314	0.642157372758628
TCGA-91-6840-01	0.62	0.57	0.5069636	0.62	0.5792409	0.595
TCGA-91-6847-01	0.658095161008336	0.71	0.767165832005158	0.85	0.746315248253374	0.738582916002579
TCGA-91-6848-01	0.36	0.27	0.460136	0.31	0.350034	0.335
TCGA-91-6849-01	0.57	0.6	0.583586	0.62	0.5933965	0.591793
TCGA-91-7771-01	0.46	0.34	0.2491692	0.32	0.3422923	0.33
TCGA-91-8496-01	0.44	0.3	0.4873399	0.5	0.431834975	0.46366995
TCGA-91-8497-01	0.38	0.3	0.3846785	0.45	0.378669625	0.38233925
TCGA-91-8499-01	0.73	0.67	0.748274356979594	0.77	0.729568589244898	0.739137178489797
TCGA-91-A4BC-01	0.24	0.25	0.3093514	0.22	0.25483785	0.245
TCGA-91-A4BD-01	0.32	0.56	0.4665118	0.55	0.47412795	0.5082559
TCGA-92-7340-01	0.394765287443443	0.412831391160623	0.41982036069605	0.39	0.404354259825029	0.403798339302033
TCGA-92-7341-01	0.66	0.37	0.6951785	0.51	0.558794625	0.585
TCGA-92-8063-01	0.459055038275959	0.479304397240286	0.504621805746539	0.51	0.488245310315696	0.491963101493412
TCGA-92-8064-01	0.351905453555099	0.36851605377418	0.363286063995725	0.31	0.348426892831251	0.357595758775412
TCGA-92-8065-01	0.8	0.5	0.4618139	0.5	0.565453475	0.5
TCGA-93-7347-01	0.31	0.36	0.223538	0.3	0.2983845	0.305
TCGA-93-7348-01	0.24	0.23	0.2227821	0.45	0.285695525	0.235
TCGA-93-8067-01	0.357262932791142	0.374055470947486	0.370352851083266	0.32	0.355417813705473	0.363807891937204
TCGA-93-A4JN-01	0.23	0.31	0.3152009	0.37	0.306300225	0.31260045
TCGA-93-A4JO-01	0.2	0.256869014778028	0.1648299	0.2	0.205424728694507	0.2
TCGA-93-A4JP-01	0.330475536610927	0.346358385080959	0.335018915645562	0.27	0.320463209334362	0.332747226128244
TCGA-93-A4JQ-01	0.2	0.262281816988818	0.1891268	0.2	0.212852154247205	0.2
TCGA-94-7033-01	0.31	0.47	0.4351842	0.44	0.41379605	0.4375921
TCGA-94-7557-01	0.48	0.62	0.3598797	0.46	0.479969925	0.47
TCGA-94-7943-01	0.57	0.54	0.8830246	0.58	0.64325615	0.575
TCGA-94-8035-01	0.48	0.32	0.4179765	0.48	0.424494125	0.44898825
TCGA-94-8490-01	0.73	0.7	0.7164345	0.79	0.734108625	0.72321725
TCGA-94-8491-01	0.36	0.49	0.5383514	0.52	0.47708785	0.505
TCGA-94-A4VJ-01	0.49	0.5	0.4656355	0.53	0.496408875	0.495
TCGA-94-A5I4-01	0.62	0.55	0.7876574	0.59	0.63691435	0.605
TCGA-94-A5I6-01	0.41	0.37	0.4597781	0.38	0.404944525	0.395
TCGA-95-7039-01	0.77	0.59	0.4601627	0.41	0.557540675	0.52508135
TCGA-95-7043-01	0.75	0.69	0.759380008841203	0.76	0.739845002210301	0.754690004420602
TCGA-95-7562-01	0.56	0.47	0.545161027659782	0.55	0.531290256914946	0.547580513829891
TCGA-95-7567-01	0.46	0.51	0.3478109	0.53	0.461952725	0.485
TCGA-95-7944-01	0.42	0.4	0.3819859	0.41	0.402996475	0.405
TCGA-95-7947-01	0.86	0.65	0.746070384460681	0.66	0.72901759611517	0.70303519223034
TCGA-95-7948-01	0.82	0.58	0.4265481	0.67988649323355	0.626608648308387	0.629943246616775
TCGA-95-8039-01	0.27	0.27	0.4291372	0.47	0.3597843	0.3495686
TCGA-95-8494-01	0.42	0.44	0.323429	0.53	0.42835725	0.43
TCGA-95-A4VK-01	0.7	0.36	0.4913057	0.57	0.530326425	0.53065285
TCGA-95-A4VN-01	0.24	0.28	0.2688956	0.18	0.2422239	0.2544478
TCGA-95-A4VP-01	0.46	0.35	0.6479731	0.3	0.439493275	0.405
TCGA-96-7544-01	0.52	0.54	0.570211511088199	0.58	0.55255287777205	0.555105755544099
TCGA-96-7545-01	0.4	0.24	0.3338441	0.4	0.343461025	0.36692205
TCGA-96-8169-01	0.39	0.39	0.3462777	0.42	0.386569425	0.39
TCGA-96-8170-01	0.48	0.22	0.2473415	0.35	0.324335375	0.29867075
TCGA-96-A4JK-01	0.47	0.49	0.4557805	0.543366631153537	0.489786782788384	0.48
TCGA-96-A4JL-01	0.23	0.37	0.3444469	0.38	0.331111725	0.35722345
TCGA-97-7546-01	0.38	0.55	0.4687729	0.67	0.517193225	0.50938645
TCGA-97-7547-01	0.55	0.57	0.5172894	0.55	0.54682235	0.55
TCGA-97-7552-01	0.22	0.265108455309944	0.2021131	0.18	0.216805388827486	0.21105655
TCGA-97-7553-01	0.24	0.28	0.2880553	0.29	0.274513825	0.28402765
TCGA-97-7554-01	0.36	0.27	0.5869546	0.29	0.37673865	0.325
TCGA-97-7937-01	0.53	0.37	0.4969408	0.59	0.4967352	0.5134704
TCGA-97-7938-01	0.36	0.6	0.5538516	0.61	0.5309629	0.5769258
TCGA-97-7941-01	0.22	0.39	0.2333573	0.36	0.300839325	0.29667865
TCGA-97-8171-01	0.71	0.61	0.8467983	0.82	0.746699575	0.765
TCGA-97-8172-01	0.38	0.33	0.4018714	0.32	0.35796785	0.355
TCGA-97-8174-01	0.29	0.47	0.3457269	0.3	0.351431725	0.32286345
TCGA-97-8175-01	0.36	0.45	0.3697612	0.43	0.4024403	0.3998806
TCGA-97-8176-01	0.33	0.48	0.4506523	0.53	0.447663075	0.46532615
TCGA-97-8177-01	0.42	0.39	0.4796531	0.25	0.384913275	0.405
TCGA-97-8179-01	0.57	0.34	0.473991124709928	0.48	0.465997781177482	0.476995562354964
TCGA-97-8547-01	0.48	0.48	0.4629978	0.48	0.47574945	0.48
TCGA-97-8552-01	0.25	0.38	0.3125977	0.27	0.303149425	0.29129885
TCGA-97-A4LX-01	0.23	0.25	0.1900823	0.2	0.217520575	0.215
TCGA-97-A4M0-01	0.52	0.5	0.6244525	0.55	0.548613125	0.535
TCGA-97-A4M1-01	0.4	0.23	0.2245837	0.36	0.303645925	0.295
TCGA-97-A4M2-01	0.2	0.296063409719687	0.1428429	0.37	0.252226577429922	0.248031704859843
TCGA-97-A4M3-01	0.49	0.62	0.6406773	0.69	0.610169325	0.63033865
TCGA-97-A4M5-01	0.31	0.27	0.21964	0.25	0.26241	0.26
TCGA-97-A4M6-01	0.35	0.44	0.332632	0.43	0.388158	0.39
TCGA-97-A4M7-01	0.25	0.26	0.30718	0.37	0.296795	0.28359
TCGA-98-7454-01	0.28	0.306339255556853	0.2367314	0.25	0.268267663889213	0.265
TCGA-98-8020-01	0.44	0.45	0.7258585	0.46	0.518964625	0.455
TCGA-98-8022-01	0.43	0.47	0.5898619	0.42	0.477465475	0.45
TCGA-98-8023-01	0.4	0.4	0.577102	0.29	0.4167755	0.4
TCGA-98-A538-01	0.52	0.44	0.488915965968438	0.45	0.47472899149211	0.469457982984219
TCGA-98-A539-01	0.51	0.46	0.4102552	0.3	0.4200638	0.4351276
TCGA-98-A53A-01	0.58	0.68	0.6278507	0.7	0.646962675	0.65392535
TCGA-98-A53B-01	0.49	0.36	0.3703741	0.36	0.395093525	0.36518705
TCGA-98-A53C-01	0.25	0.32	0.08011529	0.47	0.2800288225	0.285
TCGA-98-A53H-01	0.33	0.327976848259864	0.06682615	0.43	0.288700749564966	0.328988424129932
TCGA-98-A53I-01	0.49	0.34	0.5420348	0.52	0.4730087	0.505
TCGA-98-A53J-01	0.51	0.58	0.9642904	0.4	0.6135726	0.545
TCGA-99-7458-01	0.3	0.34	0.316599	0.36	0.32914975	0.3282995
TCGA-99-8025-01	0.43	0.38	0.430359387872006	0.43	0.417589846968002	0.43
TCGA-99-8028-01	0.2	0.247281861223665	0.1450802	0.18	0.193090515305916	0.19
TCGA-99-8032-01	0.41	0.3	0.5128693	0.31	0.383217325	0.36
TCGA-99-8033-01	0.46	0.3	0.3403615	0.29	0.347590375	0.32018075
TCGA-99-AA5R-01	0.2	0.440205035764126	0.10295716	0.96	0.425790548941032	0.320102517882063
TCGA-A1-A0SB-01	0.32	0.522401012956983	0.5552033	0.77	0.541901078239246	0.538802156478491
TCGA-A1-A0SD-01	0.64	0.52	0.4766231	0.51	0.536655775	0.515
TCGA-A1-A0SE-01	0.36	0.48	0.3276548	0.47	0.4094137	0.415
TCGA-A1-A0SF-01	0.46	0.42	0.319345	0.44	0.40983625	0.43
TCGA-A1-A0SG-01	0.73	0.6	0.6323185	0.64	0.650579625	0.63615925
TCGA-A1-A0SH-01	0.28	0.45	0.3552032	0.44	0.3813008	0.3976016
TCGA-A1-A0SI-01	0.4	0.49	0.4537603	0.54	0.470940075	0.47188015
TCGA-A1-A0SJ-01	0.58	0.6	0.3473279	0.61	0.534331975	0.59
TCGA-A1-A0SK-01	0.98	0.84	0.8987743	0.95	0.917193575	0.92438715
TCGA-A1-A0SM-01	0.7	0.57	0.6085326	0.6	0.61963315	0.6042663
TCGA-A1-A0SN-01	0.51	0.45	0.4272167	0.51	0.474304175	0.48
TCGA-A1-A0SO-01	0.84	0.69	0.820029	0.836085889711607	0.796528722427902	0.828057444855804
TCGA-A1-A0SP-01	0.6	0.6	0.5146706	0.63	0.58616765	0.6
TCGA-A1-A0SQ-01	0.68	0.664566211822159	0.7330193	0.81	0.72189637795554	0.70650965
TCGA-A2-A04N-01	0.47	0.68	0.2796052	0.72	0.5374013	0.575
TCGA-A2-A04P-01	0.55	0.54	0.585940611987748	0.6	0.568985152996937	0.567970305993874
TCGA-A2-A04Q-01	0.24	0.25	0.06894303	0.2	0.1897357575	0.22
TCGA-A2-A04R-01	0.79	0.82	0.8748946	0.88	0.84122365	0.8474473
TCGA-A2-A04T-01	0.58	0.58	0.7236958	0.61	0.62342395	0.595
TCGA-A2-A04U-01	0.78	0.71	0.795806462183663	0.82	0.776451615545916	0.787903231091832
TCGA-A2-A04V-01	0.75	0.79	0.7981775	0.84	0.794544375	0.79408875
TCGA-A2-A04W-01	0.44	0.28	0.2213721	0.3	0.310343025	0.29
TCGA-A2-A04X-01	0.55	0.56	0.4887344	0.59	0.5471836	0.555
TCGA-A2-A04Y-01	0.6	0.56	0.555957	0.6	0.57898925	0.58
TCGA-A2-A0CK-01	0.5	0.5	0.4269855	0.69	0.529246375	0.5
TCGA-A2-A0CL-01	0.62	0.31	0.1228505	0.14	0.298212625	0.225
TCGA-A2-A0CM-01	0.41	0.35	0.2497017	0.38	0.347425425	0.365
TCGA-A2-A0CO-01	0.45	0.53	0.3884472	0.63	0.4996118	0.49
TCGA-A2-A0CP-01	0.69	0.46	0.4307366	0.47	0.51268415	0.465
TCGA-A2-A0CQ-01	0.52	0.7	0.7117444	0.8	0.6829361	0.7058722
TCGA-A2-A0CR-01	0.24	0.27	0.25189	0.23	0.2479725	0.245945
TCGA-A2-A0CS-01	0.59	0.37	0.6469651	0.54	0.536741275	0.565
TCGA-A2-A0CT-01	0.65	0.7	0.6294292	0.8	0.6948573	0.675
TCGA-A2-A0CU-01	0.58	0.52	0.5951792	0.57	0.5662948	0.575
TCGA-A2-A0CV-01	0.54	0.33	0.3638665	0.46	0.423466625	0.41193325
