,mean_z_low,Cell type
HNSCC17_P7_D03_S135_comb,0.7584144085681856,Non-malignant
HNSCC17_P7_D04_S136_comb,0.41334313561151137,Non-malignant
HNSCC17_P7_D05_S137_comb,0.604206713704296,Non-malignant
HNSCC17_P7_D07_S139_comb,-0.056957740866066316,Non-malignant
HNSCC17_P7_D09_S141_comb,0.608881621937468,Non-malignant
HNSCC17_P7_D10_S142_comb,0.3154293726877114,Non-malignant
HNSCC17_P7_D12_S144_comb,0.19615983283321092,Non-malignant
HNSCC17_P7_E02_S146_comb,0.0317646847027032,Non-malignant
HNSCC17_P7_E03_S147_comb,-0.10268038252397287,Non-malignant
HNSCC17_P7_E04_S148_comb,0.4475545580694025,Non-malignant
HNSCC17_P7_E05_S149_comb,-0.14969617979711036,Non-malignant
HNSCC17_P7_E06_S150_comb,0.40122113748022475,Non-malignant
HNSCC17_P7_E08_S152_comb,0.0871437140626293,Non-malignant
HNSCC17_P7_E10_S154_comb,0.1448297632691994,Non-malignant
HNSCC17_P7_F02_S158_comb,0.38536213140735487,Non-malignant
HNSCC17_P7_F03_S159_comb,-0.03074413028344266,Non-malignant
HNSCC17_P7_F04_S160_comb,0.3471756811365379,Non-malignant
HNSCC17_P7_F05_S161_comb,0.11692158148769387,Non-malignant
HNSCC17_P7_F06_S162_comb,0.49452498515994986,Non-malignant
HNSCC17_P7_F07_S163_comb,0.050389795146311644,Non-malignant
HNSCC17_P7_F08_S164_comb,0.20037653224683422,Non-malignant
HNSCC17_P7_F12_S168_comb,0.2638328846785607,Non-malignant
HNSCC17_P7_G01_S169_comb,0.23306244689480907,Non-malignant
HNSCC17_P7_G03_S171_comb,0.45430864103728985,Non-malignant
HNSCC17_P7_G04_S172_comb,0.502395608173751,Non-malignant
HNSCC17_P7_G06_S174_comb,0.285307512338357,Non-malignant
HNSCC17_P7_G07_S175_comb,0.08639332086964911,Non-malignant
HNSCC17_P7_G10_S178_comb,0.35732309922026856,Non-malignant
HNSCC17_P7_H03_S183_comb,0.39950736816824023,Non-malignant
HNSCC17_P7_H05_S185_comb,0.5612155996442229,Non-malignant
HNSCC17_P7_H06_S186_comb,0.2803022921825006,Non-malignant
HNSCC17_P7_H09_S189_comb,0.1707176785637986,Non-malignant
HNSCC17_P7_H10_S190_comb,0.2523501336176723,Non-malignant
HNSCC17_P7_H12_S192_comb,0.07091755243683541,Non-malignant
HNSCC17_P8_HNSCC17_P8_A02,-0.031131582927771614,Non-malignant
HNSCC17_P8_HNSCC17_P8_A03,0.2731482188296913,Non-malignant
HNSCC17_P8_HNSCC17_P8_A04,-0.06149054757704878,Non-malignant
HNSCC17_P8_HNSCC17_P8_A05,-0.05121297891792192,Non-malignant
HNSCC17_P8_HNSCC17_P8_A07,0.16296426676611706,Non-malignant
HNSCC17_P8_HNSCC17_P8_A08,-0.030194106542392473,Non-malignant
HNSCC17_P8_HNSCC17_P8_A09,-0.06931574731018599,Non-malignant
HNSCC17_P8_HNSCC17_P8_A11,-0.070007291084951,Non-malignant
HNSCC17_P8_HNSCC17_P8_A12,0.11341960190211339,Non-malignant
HNSCC17_P8_HNSCC17_P8_B01,-0.06084717939716358,Non-malignant
HNSCC17_P8_HNSCC17_P8_B05,-0.1397491044462292,Non-malignant
HNSCC17_P8_HNSCC17_P8_B07,0.3198234059623212,Non-malignant
HNSCC17_P8_HNSCC17_P8_B08,0.06368463033795196,Non-malignant
HNSCC17_P8_HNSCC17_P8_B09,-0.09956333193115884,Non-malignant
HNSCC17_P8_HNSCC17_P8_B11,0.2699623529651097,Non-malignant
HNSCC17_P8_HNSCC17_P8_B12,-0.146963824847767,Non-malignant
HNSCC17_P8_HNSCC17_P8_C01,0.2941818313207474,Non-malignant
HNSCC17_P8_HNSCC17_P8_C02,-0.05994874008543467,Non-malignant
HNSCC17_P8_HNSCC17_P8_C03,-0.29850034416393567,Non-malignant
HNSCC17_P8_HNSCC17_P8_C04,-0.06389242036178792,Non-malignant
HNSCC17_P8_HNSCC17_P8_C06,-0.059319457780455005,Non-malignant
HNSCC17_P8_HNSCC17_P8_C07,0.020381602531783546,Non-malignant
HNSCC17_P8_HNSCC17_P8_C08,0.030585739811020782,Non-malignant
HNSCC17_P8_HNSCC17_P8_C09,0.011448891690813189,Non-malignant
HNSCC17_P8_HNSCC17_P8_C10,0.3632442106214394,Non-malignant
HNSCC17_P8_HNSCC17_P8_C11,0.22448278901985474,Non-malignant
HNSCC17_P8_HNSCC17_P8_C12,-0.07789146978256839,Non-malignant
HNSCC17_P8_HNSCC17_P8_D01,0.035254633275233246,Non-malignant
HNSCC17_P8_HNSCC17_P8_D02,-0.08667190304899863,Non-malignant
HNSCC17_P8_HNSCC17_P8_D03,0.19148040568378652,Non-malignant
HNSCC17_P8_HNSCC17_P8_D04,-0.29553522510864677,Non-malignant
HNSCC17_P8_HNSCC17_P8_D05,-0.007562887564638819,Non-malignant
HNSCC17_P8_HNSCC17_P8_D06,0.03886526174743899,Non-malignant
HNSCC17_P8_HNSCC17_P8_D08,0.03497630353659419,Non-malignant
HNSCC17_P8_HNSCC17_P8_D09,-0.0207063607185109,Non-malignant
HNSCC17_P8_HNSCC17_P8_D10,-0.1639313433235749,Non-malignant
HNSCC17_P8_HNSCC17_P8_D11,0.13587773135027056,Non-malignant
HNSCC17_P8_HNSCC17_P8_D12,-0.09045692268262152,Non-malignant
HNSCC17_P8_HNSCC17_P8_E01,-0.17136767863329627,Non-malignant
HNSCC17_P8_HNSCC17_P8_E04,0.3957413892366534,Non-malignant
HNSCC17_P8_HNSCC17_P8_E05,0.12475129638869524,Non-malignant
HNSCC17_P8_HNSCC17_P8_E07,0.08303799895154243,Non-malignant
HNSCC17_P8_HNSCC17_P8_E08,-0.14266311670805848,Non-malignant
HNSCC17_P8_HNSCC17_P8_E09,-0.16565534003705937,Non-malignant
HNSCC17_P8_HNSCC17_P8_E10,0.1034683633348813,Non-malignant
HNSCC17_P8_HNSCC17_P8_E11,0.15102658503858557,Non-malignant
HNSCC17_P8_HNSCC17_P8_E12,-0.08597429279560989,Non-malignant
HNSCC17_P8_HNSCC17_P8_F02,0.18494975043213768,Non-malignant
HNSCC17_P8_HNSCC17_P8_F05,-0.29472975522792655,Non-malignant
HNSCC17_P8_HNSCC17_P8_F06,-0.0807195490072343,Non-malignant
HNSCC17_P8_HNSCC17_P8_F08,-0.10130500953852507,Non-malignant
HNSCC17_P8_HNSCC17_P8_F10,-0.10868705638243896,Non-malignant
HNSCC17_P8_HNSCC17_P8_F12,-0.15565595438579963,Non-malignant
HNSCC18_P13_A02_S290_comb,0.09323351683151648,Non-malignant
HNSCC18_P13_A03_S291_comb,-0.16221248921719833,Non-malignant
HNSCC18_P13_A04_S292_comb,1.5765813488705853,Non-malignant
HNSCC18_P13_A05_S293_comb,0.3147456025502214,Non-malignant
HNSCC18_P13_A06_S294_comb,-0.149467437978156,Non-malignant
HNSCC18_P13_A07_S295_comb,0.06023994867290907,Non-malignant
HNSCC18_P13_A09_S297_comb,2.3203397699821604,Non-malignant
HNSCC18_P13_A11_S299_comb,-0.22250853863521938,Non-malignant
HNSCC18_P13_A12_S300_comb,-0.07940849631630004,Non-malignant
HNSCC18_P13_B02_S302_comb,0.30623170668173255,Non-malignant
HNSCC18_P13_B06_S306_comb,-0.18639968862319267,Non-malignant
HNSCC18_P13_B08_S308_comb,0.36669396914785807,Non-malignant
HNSCC18_P13_B09_S309_comb,0.25864883078164536,Non-malignant
HNSCC18_P13_B12_S312_comb,0.1656720137788531,Non-malignant
HNSCC18_P13_C01_S313_comb,0.06029863929000987,Non-malignant
HNSCC18_P13_C02_S314_comb,0.046349818657335555,Non-malignant
HNSCC18_P13_C03_S315_comb,-0.05656725978245187,Non-malignant
HNSCC18_P13_C04_S316_comb,0.22645334243165718,Non-malignant
HNSCC18_P13_C06_S318_comb,-0.1469469648382286,Non-malignant
HNSCC18_P13_C08_S320_comb,-0.10240093356086878,Non-malignant
HNSCC18_P13_C09_S321_comb,0.047424460044355014,Non-malignant
HNSCC18_P13_C10_S322_comb,0.01900047924551926,Non-malignant
HNSCC18_P13_C12_S324_comb,0.328660507224497,Non-malignant
HNSCC18_P13_D01_S325_comb,-0.02041395562609216,Non-malignant
HNSCC18_P13_D03_S327_comb,0.3433019273957557,Non-malignant
HNSCC18_P13_D04_S328_comb,-0.07052580561842087,Non-malignant
HNSCC18_P13_D09_S333_comb,-0.04564458103167584,Non-malignant
HNSCC18_P13_D11_S335_comb,0.31910088649189816,Non-malignant
HNSCC18_P13_E01_S337_comb,0.052025254065970195,Non-malignant
HNSCC18_P13_E02_S338_comb,0.30703245701439996,Non-malignant
HNSCC18_P13_E03_S339_comb,0.1657566622638053,Non-malignant
HNSCC18_P13_E04_S340_comb,0.3107163729759456,Non-malignant
HNSCC18_P13_E05_S341_comb,0.32430158408603027,Non-malignant
HNSCC18_P13_E06_S342_comb,2.0253834156130717,Non-malignant
HNSCC18_P13_E07_S343_comb,-0.1278111222230706,Non-malignant
HNSCC18_P13_E08_S344_comb,-0.06060755437017219,Non-malignant
HNSCC18_P13_E09_S345_comb,-0.24565821296509557,Non-malignant
HNSCC18_P13_E10_S346_comb,0.11331822381527774,Non-malignant
HNSCC18_P13_E11_S347_comb,-0.2683229291725485,Non-malignant
HNSCC18_P13_E12_S348_comb,0.018903386206209433,Non-malignant
HNSCC18_P13_F01_S349_comb,0.20994058115179365,Non-malignant
HNSCC18_P13_F02_S350_comb,-0.08963859035413377,Non-malignant
HNSCC18_P13_F03_S351_comb,0.3992401229749092,Non-malignant
HNSCC18_P13_F04_S352_comb,0.06111323775100894,Non-malignant
HNSCC18_P13_F05_S353_comb,0.13542740173948833,Non-malignant
HNSCC18_P13_F06_S354_comb,-0.10979973534444572,Non-malignant
HNSCC18_P13_F09_S357_comb,-0.2600328943847428,Non-malignant
HNSCC18_P13_F11_S359_comb,1.7464574043600858,Non-malignant
HNSCC18_P13_F12_S360_comb,-0.08148139500334621,Non-malignant
HNSCC18_P13_G01_S361_comb,0.027021020679279875,Non-malignant
HNSCC18_P13_G02_S362_comb,-0.12031496000161851,Non-malignant
HNSCC18_P13_G03_S363_comb,-0.10594237199932328,Non-malignant
HNSCC18_P13_G05_S365_comb,0.03622976247744831,Non-malignant
HNSCC18_P13_G06_S366_comb,0.09719126724161732,Non-malignant
HNSCC18_P13_G08_S368_comb,-0.16315153224396087,Non-malignant
HNSCC18_P13_G11_S371_comb,0.06565093907480704,Non-malignant
HNSCC18_P13_H01_S373_comb,0.10705556730694087,Non-malignant
HNSCC18_P13_H02_S374_comb,0.1659163798993263,Non-malignant
HNSCC18_P13_H04_S376_comb,0.16472141082164662,Non-malignant
HNSCC18_P13_H07_S379_comb,-0.20567790551907944,Non-malignant
HNSCC18_P13_H08_S380_comb,0.1258053604452971,Non-malignant
HNSCC18_P13_H09_S381_comb,0.027152333975971388,Non-malignant
HNSCC18_P13_H10_S382_comb,0.21580984018927316,Non-malignant
HNSCC18_P13_H12_S384_comb,-0.1790927650073468,Non-malignant
HNSCC18_P14_HNSCC18_P14_A02,-0.14072831402846317,Non-malignant
HNSCC18_P14_HNSCC18_P14_A03,0.12056373280076702,Non-malignant
HNSCC18_P14_HNSCC18_P14_A04,-0.21201046250771124,Non-malignant
HNSCC18_P14_HNSCC18_P14_A05,-0.05749359948503395,Non-malignant
HNSCC18_P14_HNSCC18_P14_A06,0.07146751416106904,Non-malignant
HNSCC18_P14_HNSCC18_P14_A07,0.2049101792335634,Non-malignant
HNSCC18_P14_HNSCC18_P14_A08,-0.06660867353169488,Non-malignant
HNSCC18_P14_HNSCC18_P14_A10,0.07211271948378423,Non-malignant
HNSCC18_P14_HNSCC18_P14_A11,0.10303719726472094,Non-malignant
HNSCC18_P14_HNSCC18_P14_A12,0.07836232849720486,Non-malignant
HNSCC18_P14_HNSCC18_P14_B01,0.04799654443885924,Non-malignant
HNSCC18_P14_HNSCC18_P14_B02,0.06044283633007509,Non-malignant
HNSCC18_P14_HNSCC18_P14_B04,-0.04898258006682866,Non-malignant
HNSCC18_P14_HNSCC18_P14_B05,0.025953264807710257,Non-malignant
HNSCC18_P14_HNSCC18_P14_B06,-0.06407193910658227,Non-malignant
HNSCC18_P14_HNSCC18_P14_B07,0.16931454909146615,Non-malignant
HNSCC18_P14_HNSCC18_P14_B08,-0.049065231608714115,Non-malignant
HNSCC18_P14_HNSCC18_P14_B09,-0.0005331657550244359,Non-malignant
HNSCC18_P14_HNSCC18_P14_B10,-0.14461668945320055,Non-malignant
HNSCC18_P14_HNSCC18_P14_B12,0.101750047201299,Non-malignant
HNSCC18_P14_HNSCC18_P14_C04,0.1401369822203023,Non-malignant
HNSCC18_P14_HNSCC18_P14_C06,-0.12068683597474687,Non-malignant
HNSCC18_P14_HNSCC18_P14_C07,0.07517592096882367,Non-malignant
HNSCC18_P14_HNSCC18_P14_C08,0.41750261932049826,Non-malignant
HNSCC18_P14_HNSCC18_P14_C09,-0.18048744881673215,Non-malignant
HNSCC18_P14_HNSCC18_P14_C10,-0.03147609775295204,Non-malignant
HNSCC18_P14_HNSCC18_P14_C11,0.016410960322360658,Non-malignant
HNSCC18_P14_HNSCC18_P14_C12,0.12856476759282628,Non-malignant
HNSCC18_P14_HNSCC18_P14_D01,0.031870872496561196,Non-malignant
HNSCC18_P14_HNSCC18_P14_D02,0.03504743052102297,Non-malignant
HNSCC18_P14_HNSCC18_P14_D04,-0.09607612877639297,Non-malignant
HNSCC18_P14_HNSCC18_P14_D06,-0.20207290049061524,Non-malignant
HNSCC18_P14_HNSCC18_P14_D07,-0.28678475723177327,Non-malignant
HNSCC18_P14_HNSCC18_P14_D09,0.18585172431755242,Non-malignant
HNSCC18_P14_HNSCC18_P14_D10,-0.12060576427357307,Non-malignant
HNSCC18_P14_HNSCC18_P14_D12,-0.1053739021385258,Non-malignant
HNSCC18_P14_HNSCC18_P14_E01,0.14624211612519572,Non-malignant
HNSCC18_P14_HNSCC18_P14_E03,-0.1872620214539007,Non-malignant
HNSCC18_P14_HNSCC18_P14_E04,-0.18020411372451062,Non-malignant
HNSCC18_P14_HNSCC18_P14_E05,-0.2687607447557596,Non-malignant
HNSCC18_P14_HNSCC18_P14_E06,0.18823152379386915,Non-malignant
HNSCC18_P14_HNSCC18_P14_E07,-0.07874882148452662,Non-malignant
HNSCC18_P14_HNSCC18_P14_E08,0.18493624799092742,Non-malignant
HNSCC18_P14_HNSCC18_P14_E09,-0.1390402478275352,Non-malignant
HNSCC18_P14_HNSCC18_P14_E10,0.06501747492956982,Non-malignant
HNSCC18_P14_HNSCC18_P14_E12,-0.052935304377875206,Non-malignant
HNSCC18_P14_HNSCC18_P14_F04,0.2721180815200207,Non-malignant
HNSCC18_P14_HNSCC18_P14_F05,-0.037325026104802095,Non-malignant
HNSCC18_P14_HNSCC18_P14_F08,-0.15775157221628391,Non-malignant
HNSCC18_P14_HNSCC18_P14_F10,0.20995632116661866,Non-malignant
HNSCC18_P14_HNSCC18_P14_F11,0.04185740218513506,Non-malignant
HNSCC18_P14_HNSCC18_P14_F12,-0.14224472810632555,Non-malignant
HNSCC18_P14_HNSCC18_P14_G01,-0.047515862807931374,Non-malignant
HNSCC18_P14_HNSCC18_P14_G03,-0.05341024200852395,Non-malignant
HNSCC18_P14_HNSCC18_P14_G04,-0.011461021649300143,Non-malignant
HNSCC18_P14_HNSCC18_P14_G06,0.06375871272100288,Non-malignant
HNSCC18_P14_HNSCC18_P14_G07,0.15605629837115756,Non-malignant
HNSCC18_P14_HNSCC18_P14_G08,0.08619797402336005,Non-malignant
HNSCC18_P14_HNSCC18_P14_G10,-0.1443858999901827,Non-malignant
HNSCC18_P14_HNSCC18_P14_G12,0.1362022862726081,Non-malignant
HNSCC18_P14_HNSCC18_P14_H01,-0.1227487586329941,Non-malignant
HNSCC18_P14_HNSCC18_P14_H02,-0.07921455598120822,Non-malignant
HNSCC18_P14_HNSCC18_P14_H04,-0.17327372703751415,Non-malignant
HNSCC18_P14_HNSCC18_P14_H05,-0.007318924517995475,Non-malignant
HNSCC18_P14_HNSCC18_P14_H06,-0.223244586544368,Non-malignant
HNSCC18_P14_HNSCC18_P14_H08,-0.18121795109954247,Non-malignant
HNSCC18_P14_HNSCC18_P14_H09,0.24224884401406238,Non-malignant
HNSCC18_P14_HNSCC18_P14_H10,0.1062743279769577,Non-malignant
HNSCC18_P15_A01_S1_comb,0.14368724750406134,Non-malignant
HNSCC18_P15_A02_S2_comb,-0.04661954055355046,Non-malignant
HNSCC18_P15_A03_S3_comb,0.19738279394078798,Non-malignant
HNSCC18_P15_A04_S4_comb,0.23237771563286574,Non-malignant
HNSCC18_P15_A05_S5_comb,-0.01414760684145044,Non-malignant
HNSCC18_P15_A07_S7_comb,0.28992140769604596,Non-malignant
HNSCC18_P15_A10_S10_comb,-0.26923301879024997,Non-malignant
HNSCC18_P15_A11_S11_comb,-0.19306563275730132,Non-malignant
HNSCC18_P15_A12_S12_comb,0.16651599511725992,Non-malignant
HNSCC18_P15_B01_S13_comb,0.22119021892486795,Non-malignant
HNSCC18_P15_B02_S14_comb,0.08449687681831516,Non-malignant
HNSCC18_P15_B03_S15_comb,0.09986213895780714,Non-malignant
HNSCC18_P15_B07_S19_comb,-0.16737791882922262,Non-malignant
HNSCC18_P15_B10_S22_comb,-0.14034357702438882,Non-malignant
HNSCC18_P15_B11_S23_comb,0.03651368532254586,Non-malignant
HNSCC18_P15_C02_S26_comb,-0.013622424734345885,Non-malignant
HNSCC18_P15_C03_S27_comb,0.020145829179749653,Non-malignant
HNSCC18_P15_C04_S28_comb,0.13946780163243258,Non-malignant
HNSCC18_P15_C05_S29_comb,-0.07366945776205219,Non-malignant
HNSCC18_P15_C07_S31_comb,-0.18403706506478448,Non-malignant
HNSCC18_P15_C09_S33_comb,0.01683656442462645,Non-malignant
HNSCC18_P15_C10_S34_comb,-0.03453943007030877,Non-malignant
HNSCC18_P15_C11_S35_comb,-0.1332460402708951,Non-malignant
HNSCC18_P15_D01_S37_comb,0.11238594298093059,Non-malignant
HNSCC18_P15_D02_S38_comb,0.010154136005235086,Non-malignant
HNSCC18_P15_D03_S39_comb,0.24065050900650553,Non-malignant
HNSCC18_P15_D04_S40_comb,-0.18954545941598716,Non-malignant
HNSCC18_P15_D05_S41_comb,-0.08953629516716557,Non-malignant
HNSCC18_P15_D09_S45_comb,-0.06502656846336381,Non-malignant
HNSCC18_P15_D12_S48_comb,0.14025612250498293,Non-malignant
HNSCC18_P15_E01_S49_comb,-0.2400140849579214,Non-malignant
HNSCC18_P15_E03_S51_comb,0.06591022550876642,Non-malignant
HNSCC18_P15_E05_S53_comb,0.12282493168419449,Non-malignant
HNSCC18_P15_E06_S54_comb,-0.08198012220180045,Non-malignant
HNSCC18_P15_E07_S55_comb,0.11231632474366453,Non-malignant
HNSCC18_P15_E10_S58_comb,-0.0351652504857406,Non-malignant
HNSCC18_P15_E11_S59_comb,0.009774903543433898,Non-malignant
HNSCC18_P15_E12_S60_comb,0.044696306012864985,Non-malignant
HNSCC18_P15_F01_S61_comb,-0.10586706355711292,Non-malignant
HNSCC18_P15_F03_S63_comb,0.308298117333336,Non-malignant
HNSCC18_P15_F05_S65_comb,0.20968577441742542,Non-malignant
HNSCC18_P15_F06_S66_comb,-0.17068080377802838,Non-malignant
HNSCC18_P15_F11_S71_comb,0.11582854462976896,Non-malignant
HNSCC18_P15_F12_S72_comb,-0.06227988365244459,Non-malignant
HNSCC18_P15_G03_S75_comb,0.25398577829299457,Non-malignant
HNSCC18_P15_G04_S76_comb,0.06405811160356055,Non-malignant
HNSCC18_P15_G05_S77_comb,-0.14032207374524555,Non-malignant
HNSCC18_P15_G06_S78_comb,0.018483017605232587,Non-malignant
HNSCC18_P15_G07_S79_comb,0.13263391320434514,Non-malignant
HNSCC18_P15_G09_S81_comb,-0.2015900228706954,Non-malignant
HNSCC18_P15_G10_S82_comb,-0.029281988464372934,Non-malignant
HNSCC18_P15_G12_S84_comb,0.09668571428336217,Non-malignant
HNSCC18_P15_H05_S89_comb,0.0003480109759765028,Non-malignant
HNSCC18_P15_H07_S91_comb,0.15649252731228666,Non-malignant
HNSCC18_P15_H08_S92_comb,-0.044207195879596435,Non-malignant
HNSCC18_P15_H09_S93_comb,-0.14523604714162072,Non-malignant
HNSCC18_P16_A01_S193_comb,0.002019726048574167,Non-malignant
HNSCC18_P16_A04_S196_comb,0.12767413229320299,Non-malignant
HNSCC18_P16_A05_S197_comb,-0.04898987270096653,Non-malignant
HNSCC18_P16_A08_S200_comb,-0.175238372064603,Non-malignant
HNSCC18_P16_A09_S201_comb,0.23262728513407943,Non-malignant
HNSCC18_P16_A10_S202_comb,0.0018995931002139025,Non-malignant
HNSCC18_P16_A11_S203_comb,0.18578756522098094,Non-malignant
HNSCC18_P16_B03_S207_comb,-0.07435841040254522,Non-malignant
HNSCC18_P16_B04_S208_comb,0.24067264692152468,Non-malignant
HNSCC18_P16_B06_S210_comb,-0.10544547475719403,Non-malignant
HNSCC18_P16_B07_S211_comb,0.16198706648333672,Non-malignant
HNSCC18_P16_B10_S214_comb,1.278590663348714,Non-malignant
HNSCC18_P16_B11_S215_comb,-0.1743413266418064,Non-malignant
HNSCC18_P16_C04_S220_comb,0.10012038793176747,Non-malignant
HNSCC18_P16_C05_S221_comb,0.12450887392292694,Non-malignant
HNSCC18_P16_C07_S223_comb,-0.16222942777615165,Non-malignant
HNSCC18_P16_C10_S226_comb,0.11301715392366277,Non-malignant
HNSCC18_P16_D07_S235_comb,0.0994922978753811,Non-malignant
HNSCC18_P16_D10_S238_comb,-0.25902324838795737,Non-malignant
HNSCC18_P16_E02_S242_comb,0.03308394889541901,Non-malignant
HNSCC18_P16_E08_S248_comb,-0.21388581640161825,Non-malignant
HNSCC18_P16_E09_S249_comb,-0.2830050800765628,Non-malignant
HNSCC18_P16_E11_S251_comb,0.005770812555272499,Non-malignant
HNSCC18_P16_F02_S254_comb,0.2244747767079614,Non-malignant
HNSCC18_P16_F04_S256_comb,0.1374381465457191,Non-malignant
HNSCC18_P16_F06_S258_comb,0.008515846252443466,Non-malignant
HNSCC18_P16_F09_S261_comb,-0.015205525594236291,Non-malignant
HNSCC18_P16_F10_S262_comb,0.20707894023356335,Non-malignant
HNSCC18_P16_G01_S265_comb,0.03516444037667609,Non-malignant
HNSCC18_P16_G02_S266_comb,-0.18562167231872556,Non-malignant
HNSCC18_P16_G09_S273_comb,-0.009809470473814828,Non-malignant
HNSCC18_P16_H07_S283_comb,0.024436871668176704,Non-malignant
HNSCC18_P16_H08_S284_comb,0.059258821536622756,Non-malignant
HNSCC18_P16_H09_S285_comb,-0.09018678342564697,Non-malignant
HNSCC18_P16_H11_S287_comb,2.52432448688785,Non-malignant
HNSCC18_P16_H12_S288_comb,0.05541477927864196,Non-malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_A07,-0.3111262534065691,Non-malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_C03,-0.050961705804586005,Non-malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_D08,0.1466658205142111,Non-malignant
HNSCC18_P2_E03_S147_comb,0.28555054614165126,Non-malignant
HNSCC18_P2_F07_S163_comb,-0.08672776599832588,Non-malignant
HNSCC18_P2_F12_S168_comb,-0.014089758770753809,Non-malignant
HNSCC18_P2_G03_S171_comb,0.5036962749193371,Non-malignant
HNSCC18_P2_G04_S172_comb,0.45589181000574014,Non-malignant
HNSCC18_P2_G09_S177_comb,-0.22087159612283963,Non-malignant
HNSCC18_P2_H04_S184_comb,0.08637042914671189,Non-malignant
HNSCC18_P2_H11_S191_comb,0.11258540391360712,Non-malignant
HNSCC18_P3_A02_S290_comb,-0.15140055695943272,Non-malignant
HNSCC18_P3_B08_S308_comb,0.040541314790047814,Non-malignant
HNSCC18_P3_B11_S311_comb,-0.06113319025214817,Non-malignant
HNSCC18_P3_E07_S343_comb,0.7038499819595289,Non-malignant
HNSCC18_P3_G12_S372_comb,-0.31961461882638675,Non-malignant
HNSCC18_P3_H03_S375_comb,0.2678633336916276,Non-malignant
HNSCC18_P3_H04_S376_comb,0.4330920741356395,Non-malignant
HNSCC18_P3_H10_S382_comb,0.06025691990181734,Non-malignant
HNSCC18_P4_A03_S3_comb,-0.11706150305695898,Non-malignant
HNSCC18_P4_A05_S5_comb,-0.01590626842437971,Non-malignant
HNSCC18_P4_A11_S11_comb,-0.1509912755454258,Non-malignant
HNSCC18_P4_B09_S21_comb,0.08347603084545094,Non-malignant
HNSCC18_P4_C12_S36_comb,0.25189750970947977,Non-malignant
HNSCC18_P4_D10_S46_comb,0.011372815172024433,Non-malignant
HNSCC18_P7_A01_S97_comb,-0.1502692390448633,Non-malignant
HNSCC18_P7_A02_S98_comb,0.39670409696720743,Non-malignant
HNSCC18_P7_A03_S99_comb,0.4259723299908598,Non-malignant
HNSCC18_P7_A04_S100_comb,0.15379292667813946,Non-malignant
HNSCC18_P7_A07_S103_comb,0.3625893247790828,Non-malignant
HNSCC18_P7_A10_S106_comb,0.8774272940886961,Non-malignant
HNSCC18_P7_A11_S107_comb,0.39602937369787405,Non-malignant
HNSCC18_P7_A12_S108_comb,0.05599099832946247,Non-malignant
HNSCC18_P7_B01_S109_comb,0.12761828404444994,Non-malignant
HNSCC18_P7_B02_S110_comb,0.32567538493469733,Non-malignant
HNSCC18_P7_B03_S111_comb,-0.10611706260094836,Non-malignant
HNSCC18_P7_B05_S113_comb,0.19947563598105744,Non-malignant
HNSCC18_P7_B06_S114_comb,0.296357415338276,Non-malignant
HNSCC18_P7_B07_S115_comb,0.2063928461069331,Non-malignant
HNSCC18_P7_B08_S116_comb,0.47303093920828954,Non-malignant
HNSCC18_P7_B09_S117_comb,-0.11186348276252985,Non-malignant
HNSCC18_P7_B11_S119_comb,0.5300064089779486,Non-malignant
HNSCC18_P7_B12_S120_comb,0.052312087451064075,Non-malignant
HNSCC18_P7_C03_S123_comb,0.23035073782730475,Non-malignant
HNSCC18_P7_C04_S124_comb,0.44346040404061166,Non-malignant
HNSCC18_P7_C05_S125_comb,0.4948838366302029,Non-malignant
HNSCC18_P7_C06_S126_comb,0.33410865809196005,Non-malignant
HNSCC18_P7_C07_S127_comb,0.3751048369969974,Non-malignant
HNSCC18_P7_C08_S128_comb,0.5746246274819231,Non-malignant
HNSCC18_P7_C09_S129_comb,0.1463129295531085,Non-malignant
HNSCC18_P7_C11_S131_comb,0.12577900505876285,Non-malignant
HNSCC18_P7_C12_S132_comb,0.5714537285530396,Non-malignant
HNSCC18_P7_D01_S133_comb,0.5181767317824564,Non-malignant
HNSCC18_P7_D06_S138_comb,0.3906408441538792,Non-malignant
HNSCC18_P7_D07_S139_comb,0.20644055203122907,Non-malignant
HNSCC18_P7_D12_S144_comb,0.3920440310497821,Non-malignant
HNSCC18_P7_E01_S145_comb,0.46032313093043736,Non-malignant
HNSCC18_P7_E03_S147_comb,0.923019585209438,Non-malignant
HNSCC18_P7_E04_S148_comb,0.5359283266140055,Non-malignant
HNSCC18_P7_E05_S149_comb,0.2961444200137246,Non-malignant
HNSCC18_P7_E09_S153_comb,0.8259931162506128,Non-malignant
HNSCC18_P7_F01_S157_comb,0.2790722381639294,Non-malignant
HNSCC18_P7_F06_S162_comb,-0.03966951304553255,Non-malignant
