,mean_z_high,Cell type,mean_z_low
HNSCC24_P13_R_LN_D09_S141_comb,0.08443733352674371,Non-malignant,0.031206235092055116
HNSCC24_P13_R_LN_D10_S142_comb,0.28213101941142027,Non-malignant,0.5834678666413471
HNSCC24_P13_R_LN_D11_S143_comb,-0.009139218584080946,Non-malignant,-0.04787062197333753
HNSCC24_P13_R_LN_D12_S144_comb,-0.09074742953545824,Non-malignant,0.3074189524026535
HNSCC24_P13_R_LN_E01_S145_comb,-0.09632922141673275,Non-malignant,0.23541663943989058
HNSCC24_P13_R_LN_E02_S146_comb,-0.19382011996159354,Non-malignant,0.6622201538743557
HNSCC24_P13_R_LN_E03_S147_comb,-0.2803471176718681,Non-malignant,0.059885006782757016
HNSCC24_P13_R_LN_E04_S148_comb,-0.08540426473272178,Non-malignant,0.6586984094801231
HNSCC24_P13_R_LN_E05_S149_comb,-0.12360489515323356,Non-malignant,0.09878394694026135
HNSCC24_P13_R_LN_E07_S151_comb,0.24912452906912408,Non-malignant,0.29179615950757737
HNSCC24_P13_R_LN_E08_S152_comb,0.48759540591805034,Non-malignant,0.13301427331748203
HNSCC24_P13_R_LN_E09_S153_comb,0.08699958360351925,Non-malignant,0.4511263331742992
HNSCC24_P13_R_LN_E10_S154_comb,0.29755477594286833,Non-malignant,0.22497415751778246
HNSCC24_P13_R_LN_E11_S155_comb,-0.3777796242773815,Non-malignant,-0.109110466958226
HNSCC24_P13_R_LN_E12_S156_comb,0.04660407050415811,Non-malignant,0.579910918016912
HNSCC24_P13_R_LN_F01_S157_comb,0.05258424147811737,Non-malignant,0.2609933452963382
HNSCC24_P13_R_LN_F02_S158_comb,-0.2790559674551109,Non-malignant,0.4561522124650061
HNSCC24_P13_R_LN_F03_S159_comb,-0.12132707713264994,Non-malignant,0.30867264096173264
HNSCC24_P13_R_LN_F05_S161_comb,-0.27708123627027303,Non-malignant,0.3707367762031787
HNSCC24_P13_R_LN_F06_S162_comb,-0.19763903164248464,Non-malignant,0.34148874570417875
HNSCC24_P13_R_LN_F08_S164_comb,0.3788550363788939,Non-malignant,0.6687194586638062
HNSCC24_P13_R_LN_F11_S167_comb,0.0016466595999068156,Non-malignant,0.22157806372323582
HNSCC24_P13_R_LN_F12_S168_comb,-0.19967403717516286,Non-malignant,0.07361860133628247
HNSCC24_P13_R_LN_G01_S169_comb,0.0497871014835238,Non-malignant,0.433664967004617
HNSCC24_P13_R_LN_G02_S170_comb,-0.2582527362205781,Non-malignant,0.26872203871989797
HNSCC24_P13_R_LN_G03_S171_comb,0.056465917422731056,Non-malignant,0.5505737211022208
HNSCC24_P13_R_LN_G06_S174_comb,-0.1205385057627514,Non-malignant,0.6082054955978327
HNSCC24_P13_R_LN_G07_S175_comb,-0.15387074094629288,Non-malignant,0.31946273833328565
HNSCC24_P13_R_LN_G09_S177_comb,0.07679926011534162,Non-malignant,0.3003997039062948
HNSCC24_P13_R_LN_G10_S178_comb,0.18254631345475994,Non-malignant,0.5282775873718861
HNSCC24_P13_R_LN_H01_S181_comb,0.13573801120110202,Non-malignant,0.45749440777798883
HNSCC24_P13_R_LN_H02_S182_comb,-0.22991373206385118,Non-malignant,0.5584326904627924
HNSCC24_P13_R_LN_H04_S184_comb,-0.2630908674591652,Non-malignant,0.25862164967037377
HNSCC24_P13_R_LN_H06_S186_comb,-0.3475496926604017,Non-malignant,0.16753945374555007
HNSCC24_P13_R_LN_H07_S187_comb,-0.37244277472817117,Non-malignant,0.07400204683563576
HNSCC24_P13_R_LN_H08_S188_comb,0.034128080672942894,Non-malignant,0.06574079039695369
HNSCC24_P13_R_LN_H09_S189_comb,0.1569447935145942,Non-malignant,0.878665671494442
HNSCC24_P25_L_LN_D09_S333_comb,0.0006455327384016047,Non-malignant,0.5041680659911868
HNSCC24_P25_L_LN_E06_S342_comb,-0.24720721207437915,Non-malignant,0.014515095999661632
HNSCC24_P25_L_LN_G12_S372_comb,-0.2107237316584471,Non-malignant,-0.13451573439669995
HNSCC24_P25_L_LN_H06_S378_comb,-0.0476229493683498,Non-malignant,0.1405715730973476
HNSCC24_P25_L_LN_H11_S383_comb,-0.2935388931760295,Non-malignant,0.20596261193218335
HNSCC24_P3_A02_S2_comb,-0.11562649222331432,Non-malignant,0.34798545703486244
HNSCC24_P3_A04_S4_comb,0.0021182030807413133,Non-malignant,0.1229031061059018
HNSCC24_P3_A06_S6_comb,-0.25449314584651156,Non-malignant,0.02724752208566686
HNSCC24_P3_A07_S7_comb,-0.057689127402035766,Non-malignant,-0.14067725178879464
HNSCC24_P3_A10_S10_comb,-0.37512770667167844,Non-malignant,0.055130854051807385
HNSCC24_P3_B01_S13_comb,-0.2002024627001188,Non-malignant,-0.11003460719677628
HNSCC24_P3_B02_S14_comb,-0.2262234811055022,Non-malignant,0.10631903396996807
HNSCC24_P3_B07_S19_comb,-0.1662055197357173,Non-malignant,0.16167222072338977
HNSCC24_P3_B08_S20_comb,-0.16725254830653527,Non-malignant,0.396835673233337
HNSCC24_P3_B09_S21_comb,-0.13346353822784102,Non-malignant,0.018418867546694674
HNSCC24_P3_B10_S22_comb,-0.3842091411512007,Non-malignant,-0.001347700516913904
HNSCC24_P3_C01_S25_comb,0.017880861352955944,Non-malignant,1.374733193971127
HNSCC24_P3_C02_S26_comb,-0.32955535675450254,Non-malignant,-0.007907239014202875
HNSCC24_P3_C08_S32_comb,0.08507363411140084,Non-malignant,0.324160723818649
HNSCC24_P3_C10_S34_comb,-0.3779490993682063,Non-malignant,0.17103598636230002
HNSCC24_P3_C11_S35_comb,0.4268317982481546,Non-malignant,0.055370341436005
HNSCC24_P3_C12_S36_comb,0.08638061231593455,Non-malignant,0.6784057382529626
HNSCC24_P3_D03_S39_comb,-0.24201142786672347,Non-malignant,0.3411803897655119
HNSCC24_P3_D08_S44_comb,-0.0446820285742207,Non-malignant,0.029547366887435502
HNSCC24_P3_D10_S46_comb,0.13244826083742864,Non-malignant,0.10893065116446896
HNSCC24_P3_D12_S48_comb,-0.06675247274720174,Non-malignant,0.12284158361557172
HNSCC24_P3_E02_S50_comb,-0.33871788348100595,Non-malignant,0.026608525495655292
HNSCC24_P3_E03_S51_comb,-0.3837517290289385,Non-malignant,-0.18394720731320474
HNSCC24_P3_E06_S54_comb,-0.05417844227279426,Non-malignant,0.3571194524099305
HNSCC24_P3_E09_S57_comb,-0.12126643521160292,Non-malignant,0.12741793031419843
HNSCC24_P3_E10_S58_comb,-0.3336735394679146,Non-malignant,0.34967670454448724
HNSCC24_P3_E11_S59_comb,-0.06309957795979246,Non-malignant,0.4337319004943627
HNSCC24_P3_F01_S61_comb,0.14302720555395673,Non-malignant,0.0796580282424355
HNSCC24_P3_F02_S62_comb,-0.11440014510042013,Non-malignant,0.23415639281841275
HNSCC24_P3_F03_S63_comb,-0.10339179050491874,Non-malignant,0.022708288224164264
HNSCC24_P3_F04_S64_comb,-0.11970490969205935,Non-malignant,0.10303875947014055
HNSCC24_P3_F11_S71_comb,-0.36834923775837325,Non-malignant,-0.14107282787085923
HNSCC24_P3_G01_S73_comb,-0.26247329373182005,Non-malignant,0.46200544151341916
HNSCC24_P3_G04_S76_comb,-0.36125218609687626,Non-malignant,0.08079384387803842
HNSCC24_P3_G05_S77_comb,0.14724220756365605,Non-malignant,0.46503381247713194
HNSCC24_P3_G08_S80_comb,-0.043547813423776824,Non-malignant,0.2398920782453922
HNSCC24_P3_G09_S81_comb,-0.3748588779242936,Non-malignant,0.34345695235302726
HNSCC24_P3_G10_S82_comb,-0.11253011902533948,Non-malignant,0.013751304165169596
HNSCC24_P3_G11_S83_comb,-0.3475132002824823,Non-malignant,0.1306440501114866
HNSCC24_P3_G12_S84_comb,-0.36240111317326923,Non-malignant,0.034488953263873474
HNSCC24_P3_H01_S85_comb,0.08437547188948653,Non-malignant,1.2336707247107208
HNSCC24_P3_H05_S89_comb,-0.10706296134949314,Non-malignant,0.11990954011161453
HNSCC24_P3_H06_S90_comb,-0.2602937649201442,Non-malignant,0.18541137862338228
HNSCC24_P3_H10_S94_comb,-0.1982713041916773,Non-malignant,-0.12833790377458373
HNSCC25_P12_A01_S97_comb,-0.048195712213825154,Non-malignant,0.08329906657640887
HNSCC25_P12_A02_S98_comb,-0.19744508890770823,Non-malignant,-0.11072539359386002
HNSCC25_P12_A03_S99_comb,-0.3655647472993203,Non-malignant,-0.1195904408084439
HNSCC25_P12_A08_S104_comb,-0.04802838519116849,Non-malignant,-0.19457950347995417
HNSCC25_P12_A09_S105_comb,-0.34911700156094577,Non-malignant,-0.0653678164885487
HNSCC25_P12_A10_S106_comb,-0.36564440075627486,Non-malignant,-0.055095852088116806
HNSCC25_P12_A11_S107_comb,-0.22608804478972663,Non-malignant,-0.07604750351676844
HNSCC25_P12_A12_S108_comb,-0.38539069577446816,Non-malignant,0.0030977479838654484
HNSCC25_P12_B01_S109_comb,-0.3520971358020989,Non-malignant,-0.06275945017581606
HNSCC25_P12_B02_S110_comb,-0.17584102818649044,Non-malignant,-0.1471320604013933
HNSCC25_P12_B03_S111_comb,-0.3907924597502932,Non-malignant,-0.13144742854107758
HNSCC25_P12_B04_S112_comb,-0.3792305426730398,Non-malignant,-0.04821972841251977
HNSCC25_P12_B08_S116_comb,-0.20993250235373218,Non-malignant,-0.14827782434929956
HNSCC25_P12_B09_S117_comb,0.016240766903106163,Non-malignant,-0.12734824167625902
HNSCC25_P12_B10_S118_comb,-0.11203231361899359,Non-malignant,0.016312522272090912
HNSCC25_P12_B12_S120_comb,0.06597569736462486,Non-malignant,-0.21319496177289043
HNSCC25_P12_C02_S122_comb,-0.09414033520728332,Non-malignant,2.2256142778640715
HNSCC25_P12_C03_S123_comb,-0.37748229629266145,Non-malignant,-0.07847595980626472
HNSCC25_P12_C06_S126_comb,-0.37897023189392975,Non-malignant,0.20712202396820797
HNSCC25_P12_C08_S128_comb,-0.35954571959917675,Non-malignant,-0.1992194347839048
HNSCC25_P12_C09_S129_comb,-0.3176289491981497,Non-malignant,0.15775916401903126
HNSCC25_P12_D01_S133_comb,-0.23548776691345794,Non-malignant,-0.08808000436066449
HNSCC25_P12_D02_S134_comb,-0.33403183014000526,Non-malignant,0.1376626964836996
HNSCC25_P12_D04_S136_comb,-0.3762091306857558,Non-malignant,0.02351919230617914
HNSCC25_P12_D06_S138_comb,-0.36856274708972087,Non-malignant,0.25154367450275644
HNSCC25_P12_D11_S143_comb,-0.3758820942241095,Non-malignant,-0.19042861080759838
HNSCC25_P12_D12_S144_comb,-0.2155340711027755,Non-malignant,-0.18777526089515442
HNSCC25_P12_E01_S145_comb,-0.2896757874000047,Non-malignant,0.06059902645082257
HNSCC25_P12_E02_S146_comb,-0.26818530232598226,Non-malignant,0.0745443869629639
HNSCC25_P12_E04_S148_comb,-0.3718713818989589,Non-malignant,0.09048107271418215
HNSCC25_P12_E05_S149_comb,-0.35566730112060096,Non-malignant,0.015222682459033132
HNSCC25_P12_E06_S150_comb,-0.2630423540869317,Non-malignant,0.17203322399055224
HNSCC25_P12_E08_S152_comb,-0.24747384754011795,Non-malignant,0.08056117780745334
HNSCC25_P12_E10_S154_comb,-0.34693691699261653,Non-malignant,-0.10908964549641144
HNSCC25_P12_E11_S155_comb,-0.16768348603156918,Non-malignant,0.08190631790954514
HNSCC25_P12_E12_S156_comb,-0.36515362449600725,Non-malignant,-0.19010344637432616
HNSCC25_P12_F01_S157_comb,-0.3605466173349479,Non-malignant,0.16298198804386885
HNSCC25_P12_F03_S159_comb,-0.37130661634064155,Non-malignant,-0.18017005465491168
HNSCC25_P12_F06_S162_comb,-0.21776625099048946,Non-malignant,0.002634591746450869
HNSCC25_P12_F08_S164_comb,-0.026449692305908837,Non-malignant,-0.09139671410989567
HNSCC25_P12_F09_S165_comb,-0.10671797414944521,Non-malignant,-0.16615301857395523
HNSCC25_P12_F10_S166_comb,-0.3765493989532654,Non-malignant,0.36565745336109995
HNSCC25_P12_F11_S167_comb,-0.08398974326307741,Non-malignant,0.2008620944018795
HNSCC25_P12_F12_S168_comb,-0.35212400046392595,Non-malignant,-0.010468851358695432
HNSCC25_P12_G01_S169_comb,-0.18493331055889436,Non-malignant,-0.05552720691597863
HNSCC25_P12_G02_S170_comb,-0.35202658587102686,Non-malignant,-0.20116086789911622
HNSCC25_P12_G04_S172_comb,-0.3647173765208462,Non-malignant,0.2123240544037239
HNSCC25_P12_G05_S173_comb,-0.36703994928391315,Non-malignant,0.1615241357148599
HNSCC25_P12_G07_S175_comb,-0.2221473455013461,Non-malignant,0.028331804972617197
HNSCC25_P12_G08_S176_comb,-0.3402117644524122,Non-malignant,-0.1536683897280058
HNSCC25_P12_G09_S177_comb,-0.37026873727545717,Non-malignant,0.1094099610812989
HNSCC25_P12_G11_S179_comb,-0.3788586597158793,Non-malignant,-0.12332051628026408
HNSCC25_P12_H01_S181_comb,-0.11214571594790483,Non-malignant,0.189020337735779
HNSCC25_P12_H03_S183_comb,-0.3736347679419455,Non-malignant,0.16828211082309275
HNSCC25_P12_H04_S184_comb,-0.3721090729310237,Non-malignant,-0.08331734967429123
HNSCC25_P12_H06_S186_comb,-0.052604898143854426,Non-malignant,0.16401502086523412
HNSCC25_P12_H07_S187_comb,-0.35430778775129923,Non-malignant,0.061776010193177036
HNSCC25_P12_H08_S188_comb,-0.3568665522607833,Non-malignant,0.11960811588712493
HNSCC25_P12_H09_S189_comb,-0.37278201628907115,Non-malignant,0.14885352971235777
HNSCC25_P12_H10_S190_comb,-0.16238441663276973,Non-malignant,0.17801657198849752
HNSCC25_P12_H11_S191_comb,-0.3819051203199334,Non-malignant,-0.2777937594480015
HNSCC25_P12_H12_S192_comb,-0.35717896039438235,Non-malignant,0.08753956067262025
HNSCC25_P19_LN_A10_S202_comb,-0.3785081956009956,Non-malignant,-0.012068809898281135
HNSCC25_P19_LN_B04_S208_comb,-0.2510094095847792,Non-malignant,-0.21858881962806562
HNSCC25_P19_LN_B09_S213_comb,-0.060197924180083,Non-malignant,0.06648287790640518
HNSCC25_P19_LN_C09_S225_comb,-0.28436851539400815,Non-malignant,-0.19457732879094103
HNSCC25_P19_LN_C10_S226_comb,-0.3649642647728684,Non-malignant,0.3335515026765802
HNSCC25_P19_LN_D05_S233_comb,-0.3671430720070755,Non-malignant,-0.3350815696923984
HNSCC25_P19_LN_D06_S234_comb,-0.2127219154948106,Non-malignant,0.042839834278697926
HNSCC25_P19_LN_D10_S238_comb,-0.25091997736563426,Non-malignant,0.2648723735413253
HNSCC25_P19_LN_E02_S242_comb,-0.17628045775635082,Non-malignant,-0.0927028111035809
HNSCC25_P19_LN_E11_S251_comb,-0.32629148214600884,Non-malignant,0.06513616012197032
HNSCC25_P19_LN_G11_S275_comb,-0.3873455153587306,Non-malignant,-0.19196010449585776
HNSCC25_P19_LN_H12_S288_comb,-0.3869783007658189,Non-malignant,0.18810200391578102
HNSCC25_P1_pri_A05_S5_comb,-0.3720260199435589,Non-malignant,0.2195359030919362
HNSCC25_P1_pri_A10_S10_comb,0.008101983135066142,Non-malignant,0.12755585968764097
HNSCC25_P1_pri_A11_S11_comb,-0.26691714384583354,Non-malignant,0.6934107019164216
HNSCC25_P1_pri_B09_S21_comb,-0.31002705895178156,Non-malignant,0.013468880066008748
HNSCC25_P1_pri_C09_S33_comb,0.20631436033427283,Non-malignant,0.21914234322430975
HNSCC25_P1_pri_C10_S34_comb,-0.2714951632323855,Non-malignant,0.36290570351412016
HNSCC25_P1_pri_D12_S48_comb,0.06999323119389349,Non-malignant,0.2750433996571739
HNSCC25_P1_pri_E10_S58_comb,-0.37180310163114705,Non-malignant,0.4480543223110359
HNSCC25_P1_pri_F01_S61_comb,-0.2543459922487479,Non-malignant,-0.17654723894322638
HNSCC25_P1_pri_F02_S62_comb,-0.261885431495021,Non-malignant,-0.02757864519480472
HNSCC25_P1_pri_F05_S65_comb,-0.2914862123237528,Non-malignant,0.14859031380990345
HNSCC25_P1_pri_F06_S66_comb,-0.28758187797350776,Non-malignant,0.44520111925329897
HNSCC25_P1_pri_G06_S78_comb,-0.13532121345839443,Non-malignant,0.714979223173226
HNSCC25_P1_pri_G10_S82_comb,0.41866496743920106,Non-malignant,-0.005069281223884468
HNSCC25_P1_pri_H04_S88_comb,-0.37664463625412875,Non-malignant,0.3055803161664751
HNSCC25_P1_pri_H09_S93_comb,-0.08582271910225757,Non-malignant,0.04973272556781158
HNSCC25_P20_A02_S290_comb,0.02134156763690919,Non-malignant,-0.06087859141424599
HNSCC25_P20_A04_S292_comb,-0.016690756149323208,Non-malignant,0.3603777147050868
HNSCC25_P20_A05_S293_comb,-0.1461358627916964,Non-malignant,0.18980484374078455
HNSCC25_P20_B02_S302_comb,-0.3015252892336147,Non-malignant,-0.09801477369808327
HNSCC25_P20_B03_S303_comb,0.30955015732449864,Non-malignant,0.059202155803202865
HNSCC25_P20_B05_S305_comb,0.1756499863598745,Non-malignant,0.7813343616505327
HNSCC25_P20_B07_S307_comb,0.19930780501364193,Non-malignant,-0.23663725620668172
HNSCC25_P20_B08_S308_comb,-0.23133430495804747,Non-malignant,0.10691512941219738
HNSCC25_P20_B11_S311_comb,0.0190946169806746,Non-malignant,1.892665849225242
HNSCC25_P20_B12_S312_comb,-0.12412032658825488,Non-malignant,0.15516598847799143
HNSCC25_P20_C02_S314_comb,-0.18253315911503962,Non-malignant,0.09057419929202105
HNSCC25_P20_C05_S317_comb,-0.11058320723193517,Non-malignant,0.13602637262517123
HNSCC25_P20_C11_S323_comb,-0.10019828892622457,Non-malignant,0.010900277185393154
HNSCC25_P20_D02_S326_comb,-0.2023327161375568,Non-malignant,0.15598208520518303
HNSCC25_P20_D03_S327_comb,0.07835322994589343,Non-malignant,0.5030401986106636
HNSCC25_P20_D06_S330_comb,-0.044858212231290724,Non-malignant,-0.10663017653451057
HNSCC25_P20_D07_S331_comb,-0.12351567248533825,Non-malignant,0.09013179519293817
HNSCC25_P20_D08_S332_comb,-0.03455021331209232,Non-malignant,0.2578921297612234
HNSCC25_P20_F06_S354_comb,-0.379505231454063,Non-malignant,-0.05010296214239024
HNSCC25_P20_F09_S357_comb,-0.23780301649258406,Non-malignant,0.04234389362205143
HNSCC25_P20_F12_S360_comb,-0.10186964769062357,Non-malignant,0.013468572338148114
HNSCC25_P20_G01_S361_comb,-0.3392609766710542,Non-malignant,0.22541919587066545
HNSCC25_P20_G02_S362_comb,-0.2707391407769503,Non-malignant,-0.0036526543898505984
HNSCC25_P20_G04_S364_comb,-0.13256779813538389,Non-malignant,-0.029647229168120955
HNSCC25_P20_H01_S373_comb,-0.17861873226480807,Non-malignant,0.08708498639818321
HNSCC25_P20_H02_S374_comb,-0.38560492257822293,Non-malignant,-0.051583693833447596
HNSCC25_P20_H08_S380_comb,-0.16788980144193918,Non-malignant,-0.06879508343556923
HNSCC25_P22_A08_S296_comb,-0.20370115946292272,Non-malignant,0.3181371932059081
HNSCC25_P22_B01_S301_comb,-0.26442708122221614,Non-malignant,0.17020095914903174
HNSCC25_P22_B02_S302_comb,-0.3848251432863314,Non-malignant,-0.03413212962828002
HNSCC25_P22_B06_S306_comb,-0.15972039655405781,Non-malignant,-0.20903269843539954
HNSCC25_P22_B12_S312_comb,-0.2474334189030284,Non-malignant,-0.10816601033950415
HNSCC25_P22_C03_S315_comb,0.005817308655689071,Non-malignant,-0.05517343312747538
HNSCC25_P22_C08_S320_comb,-0.3831239742556407,Non-malignant,0.10520965208588692
HNSCC25_P22_D02_S326_comb,-0.1712800637180406,Non-malignant,-0.1128381188173515
HNSCC25_P22_D04_S328_comb,0.10186318526037773,Non-malignant,-0.10395301693523175
HNSCC25_P22_D11_S335_comb,-0.3885909281502312,Non-malignant,0.011915213349541433
HNSCC25_P22_E02_S338_comb,-0.15348879739152307,Non-malignant,-0.046783904700000885
HNSCC25_P22_E04_S340_comb,0.4336807560631808,Non-malignant,0.16859541409695353
HNSCC25_P22_E10_S346_comb,-0.30869674211392695,Non-malignant,0.010360326602622802
HNSCC25_P22_F04_S352_comb,-0.3729552086627682,Non-malignant,-0.21120902858111068
HNSCC25_P22_F05_S353_comb,-0.31510450551613683,Non-malignant,0.02089220827835129
HNSCC25_P22_F10_S358_comb,0.007753473829017681,Non-malignant,0.12097964202783827
HNSCC25_P22_F11_S359_comb,-0.09472546664340808,Non-malignant,-0.2389832886138796
HNSCC25_P22_G07_S367_comb,-0.05410955014872495,Non-malignant,0.14227854922113323
HNSCC25_P22_G09_S369_comb,-0.3209287651108647,Non-malignant,0.5226443485422515
HNSCC25_P22_G10_S370_comb,-0.26322264889691227,Non-malignant,-0.15718287556142224
HNSCC25_P22_H03_S375_comb,0.05148032614601449,Non-malignant,0.05498680144205161
HNSCC25_P22_H05_S377_comb,-0.3791811229357958,Non-malignant,0.09216546318542113
HNSCC25_P22_H06_S378_comb,-0.11337698284932296,Non-malignant,0.22523198423164284
HNSCC25_P22_H07_S379_comb,-0.062314038734404324,Non-malignant,0.15408515489399385
HNSCC25_P22_H09_S381_comb,0.01998678113382148,Non-malignant,-0.08272383580776438
HNSCC25_P2_A01_S1_comb,-0.031592215718037324,Non-malignant,-0.01560440754350635
HNSCC25_P2_A02_S2_comb,-0.09149899311837592,Non-malignant,0.10655393458222853
HNSCC25_P2_A03_S3_comb,-0.38720372179804863,Non-malignant,0.43175308643770743
HNSCC25_P2_A04_S4_comb,-0.35295397237455506,Non-malignant,0.3689059793345222
HNSCC25_P2_A05_S5_comb,-0.03059960576217998,Non-malignant,0.07274208640021781
HNSCC25_P2_A10_S10_comb,-0.22909236746133807,Non-malignant,0.3901051876509333
HNSCC25_P2_B03_S15_comb,-0.28591970313730886,Non-malignant,0.666120057076814
HNSCC25_P2_B04_S16_comb,-0.08144703663904301,Non-malignant,-0.28346891429459303
HNSCC25_P2_B05_S17_comb,-0.0978012452837985,Non-malignant,-0.09725003969340065
HNSCC25_P2_B10_S22_comb,-0.22395545775357156,Non-malignant,-0.23467829733923476
HNSCC25_P2_B11_S23_comb,-0.07945166816422164,Non-malignant,0.21601788201455996
HNSCC25_P2_B12_S24_comb,0.21623198605856148,Non-malignant,0.05383964219212351
HNSCC25_P2_C03_S27_comb,-0.21480412703009885,Non-malignant,-0.1268001136732304
HNSCC25_P2_C09_S33_comb,-0.37380713623595874,Non-malignant,0.39411814091454805
HNSCC25_P2_C11_S35_comb,-0.3693671782567829,Non-malignant,-0.2896448538470157
HNSCC25_P2_D02_S38_comb,0.22947488835730745,Non-malignant,0.7436662156778356
HNSCC25_P2_D03_S39_comb,-0.22492426385757283,Non-malignant,0.5117511158644473
HNSCC25_P2_D06_S42_comb,0.05182377373289991,Non-malignant,0.6812677974513511
HNSCC25_P2_D09_S45_comb,-0.157125573055428,Non-malignant,0.6310468454059128
HNSCC25_P2_D10_S46_comb,-0.16045104913694913,Non-malignant,0.17480710831824905
HNSCC25_P2_E02_S50_comb,-0.1599359085118541,Non-malignant,-0.13359888335796163
HNSCC25_P2_E03_S51_comb,-0.09966230942949385,Non-malignant,0.6649286867033378
HNSCC25_P2_E06_S54_comb,0.07562410167618397,Non-malignant,0.22568877975638948
HNSCC25_P2_E07_S55_comb,-0.2842012439999229,Non-malignant,0.19604845222628334
HNSCC25_P2_E10_S58_comb,-0.19504117715076566,Non-malignant,0.02229318507772251
HNSCC25_P2_F01_S61_comb,0.18702040667583125,Non-malignant,-0.04193363481540936
